currentGold,jungleMinionsKilled,level,minionsKilled,participantId,teamScore,totalGold,xp,timestamp,gameId
1280,0,11,137,8,0,5805,8078,,1477146052
2461,84,10,6,9,0,6311,7174,,1477146052
,,,,,,,,1020364,1477146052
622,0,11,136,1,0,5912,8393,,1477146052
531,3,11,154,10,0,9031,7464,,1477146052
881,0,10,117,2,0,5656,6159,,1477146052
1114,75,11,33,3,0,7754,7800,,1477146052
481,0,9,6,4,0,3806,5077,,1477146052
493,0,10,110,5,0,5328,6980,,1477146052
153,0,10,19,6,0,6203,6292,,1477146052
201,4,11,136,7,0,6531,8559,,1477146052
1915,1,12,159,8,0,6440,9276,,1477146052
330,90,11,6,9,0,6655,7750,,1477146052
,,,,,,,,1080392,1477146052
880,0,12,138,1,0,6170,9030,,1477146052
51,7,11,160,10,0,9351,8001,,1477146052
1734,0,10,126,2,0,6509,6979,,1477146052
1789,79,11,38,3,0,8429,8410,,1477146052
835,0,9,6,4,0,4160,5624,,1477146052
679,0,10,114,5,0,5514,7115,,1477146052
311,0,10,20,6,0,6361,6385,,1477146052
948,4,13,156,7,0,7278,9984,,1477146052
52,4,12,169,8,0,6810,9873,,1477146052
603,95,11,7,9,0,6928,8221,,1477146052
,,,,,,,,1140402,1477146052
1288,0,12,150,1,0,6578,9651,,1477146052
539,7,11,160,10,0,9838,8414,,1477146052
2105,0,11,132,2,0,6880,7431,,1477146052
2461,83,12,38,3,0,9101,8853,,1477146052
1145,0,10,6,4,0,4470,6135,,1477146052
1059,0,11,125,5,0,5894,7737,,1477146052
630,0,10,20,6,0,6980,7246,,1477146052
1288,4,13,168,7,0,7618,10636,,1477146052
638,4,13,181,8,0,7396,10767,,1477146052
542,99,11,7,9,0,7137,8460,,1477146052
,,,,,,,,1200425,1477146052
161,0,12,150,1,0,6701,9651,,1477146052
245,7,12,179,10,0,10345,9153,,1477146052
59,0,11,146,2,0,7234,7858,,1477146052
891,91,12,39,3,0,9431,9526,,1477146052
459,0,10,6,4,0,4604,6346,,1477146052
302,0,11,140,5,0,6337,8396,,1477146052
218,0,11,22,6,0,7143,7750,,1477146052
734,4,13,174,7,0,7914,10993,,1477146052
605,4,13,189,8,0,7713,11094,,1477146052
916,107,12,7,9,0,7511,8980,,1477146052
,,,,,,,,1260458,1477146052
562,0,13,162,1,0,7102,10273,,1477146052
1072,7,12,179,10,0,11172,9400,,1477146052
418,0,11,156,2,0,7593,8200,,1477146052
1313,91,13,39,3,0,9853,9971,,1477146052
824,0,10,6,4,0,4969,7165,,1477146052
530,0,12,146,5,0,6565,8661,,1477146052
441,0,11,22,6,0,7366,8062,,1477146052
940,4,13,179,7,0,8120,11199,,1477146052
358,4,14,195,8,0,8016,11606,,1477146052
1199,111,12,7,9,0,7794,9496,,1477146052
,,,,,,,,1320461,1477146052
205,0,13,177,1,0,7845,11295,,1477146052
485,7,13,184,10,0,11735,10064,,1477146052
1107,0,12,158,2,0,8282,9423,,1477146052
2432,91,13,40,3,0,10971,11063,,1477146052
128,0,11,6,4,0,5123,7394,,1477146052
137,0,12,146,5,0,6837,9184,,1477146052
950,0,11,24,6,0,7875,8549,,1477146052
363,4,13,179,7,0,8243,11199,,1477146052
774,4,14,195,8,0,8432,11858,,1477146052
113,111,12,7,9,0,7916,9520,,1477146052
,,,,,,,,1380463,1477146052
132,0,14,191,1,0,8282,11935,,1477146052
1122,18,13,193,10,0,12372,10921,,1477146052
110,0,12,158,2,0,8405,9423,,1477146052
66,93,13,40,3,0,11126,11145,,1477146052
322,0,11,8,4,0,5318,7544,,1477146052
380,0,12,154,5,0,7155,9630,,1477146052
167,0,12,25,6,0,8167,9238,,1477146052
828,6,14,192,7,0,8708,12036,,1477146052
1050,4,14,200,8,0,8708,12245,,1477146052
1447,113,13,9,9,0,9250,11093,,1477146052
,,,,,,,,1440482,1477146052
512,0,14,202,1,0,8662,12439,,1477146052
718,18,13,205,10,0,12787,11264,,1477146052
497,0,13,169,2,0,8792,10045,,1477146052
497,103,14,41,3,0,11557,11834,,1477146052
487,0,11,9,4,0,5482,7580,,1477146052
637,4,13,156,5,0,7412,9981,,1477146052
324,0,12,27,6,0,8323,9581,,1477146052
1392,12,14,204,7,0,9272,12935,,1477146052
1777,9,15,206,8,0,9435,13444,,1477146052
379,117,14,14,9,0,9482,11471,,1477146052
,,,,,,,,1500492,1477146052
635,0,14,202,1,0,8784,12439,,1477146052
1906,18,14,207,10,0,13975,12973,,1477146052
620,0,13,169,2,0,8914,10104,,1477146052
773,103,14,46,3,0,11832,11938,,1477146052
171,0,11,9,4,0,5616,7720,,1477146052
829,4,13,161,5,0,7604,10232,,1477146052
1425,0,14,29,6,0,9425,11454,,1477146052
2065,12,15,206,7,0,9945,14320,,1477146052
3147,9,16,224,8,0,10805,15594,,1477146052
2002,121,15,19,9,0,11104,13344,,1477146052
,,,,,,,,1560494,1477146052
875,0,14,205,1,0,9025,12895,,1477146052
2815,18,15,213,10,0,14884,13519,,1477146052
992,0,13,176,2,0,9287,10389,,1477146052
773,103,14,48,3,0,11983,11997,,1477146052
346,0,11,9,4,0,5791,8082,,1477146052
235,4,13,168,5,0,7860,10659,,1477146052
1912,0,14,30,6,0,9912,11724,,1477146052
2823,12,16,214,7,0,10702,14780,,1477146052
1019,13,16,224,8,0,11277,15784,,1477146052
2497,121,15,21,9,0,11599,13575,,1477146052
,,,,,,,,1620505,1477146052
1297,0,15,219,1,0,9447,13372,,1477146052
46,18,15,235,10,0,15516,14498,,1477146052
1357,0,13,181,2,0,9652,11276,,1477146052
1045,107,14,51,3,0,12254,12481,,1477146052
480,0,12,9,4,0,5925,8696,,1477146052
552,4,13,175,5,0,8177,11147,,1477146052
141,0,14,30,6,0,10040,11724,,1477146052
1140,12,16,215,7,0,11120,15342,,1477146052
1584,17,17,238,8,0,11842,16601,,1477146052
630,125,15,27,9,0,12133,14447,,1477146052
,,,,,,,,1680526,1477146052
2670,0,15,229,1,0,10819,14648,,1477146052
906,18,16,236,10,0,16375,14922,,1477146052
1482,0,14,185,2,0,10576,12759,,1477146052
1217,107,14,51,3,0,12426,12772,,1477146052
799,0,13,9,4,0,6710,10609,,1477146052
75,4,14,175,5,0,8350,11879,,1477146052
1013,0,14,34,6,0,10913,12925,,1477146052
87,12,16,225,7,0,12217,16155,,1477146052
108,17,17,243,8,0,12366,17275,,1477146052
1254,125,15,27,9,0,12697,14577,,1477146052
,,,,,,,,1740527,1477146052
749,0,16,252,1,0,11549,15775,,1477146052
1105,18,16,236,10,0,16574,14922,,1477146052
1266,0,15,204,2,0,11236,13633,,1477146052
1417,107,15,55,3,0,12627,13024,,1477146052
274,0,14,10,4,0,6859,11506,,1477146052
358,4,14,180,5,0,8633,12144,,1477146052
168,0,14,34,6,0,11117,12944,,1477146052
692,20,17,233,7,0,12822,17137,,1477146052
307,17,17,243,8,0,12564,17275,,1477146052
353,129,16,27,9,0,12995,14807,,1477146052
,,,,,,,,1800535,1477146052
520,0,16,256,1,,11795,16079,,1477146052
1196,18,16,240,10,,16846,15326,,1477146052
-4,0,15,205,2,,11371,13937,,1477146052
1478,107,15,55,3,,13003,13361,,1477146052
347,0,14,13,4,,7097,11983,,1477146052
549,4,14,184,5,,8824,12523,,1477146052
413,0,15,34,6,,11363,13596,,1477146052
757,20,17,238,7,,13107,17870,,1477146052
383,17,17,243,8,,12641,17544,,1477146052
979,129,16,27,9,,13712,15392,,1477146052
,,,,,,,,1860535,1477172149
500,0,1,0,1,0,500,0,,1477172149
500,0,1,0,10,0,500,0,,1477172149
500,0,1,0,2,0,500,0,,1477172149
500,0,1,0,3,0,500,0,,1477172149
500,0,1,0,4,0,500,0,,1477172149
500,0,1,0,5,0,500,0,,1477172149
500,0,1,0,6,0,500,0,,1477172149
500,0,1,0,7,0,500,0,,1477172149
500,0,1,0,8,0,500,0,,1477172149
500,0,1,0,9,0,500,0,,1477172149
,,,,,,,,0,1477172149
0,0,1,0,1,0,500,0,,1477172149
0,0,1,0,10,0,500,20,,1477172149
0,0,1,0,2,0,500,0,,1477172149
0,0,1,0,3,0,500,0,,1477172149
0,0,1,0,4,0,500,0,,1477172149
0,0,1,0,5,0,500,0,,1477172149
0,0,1,0,6,0,500,0,,1477172149
0,0,1,0,7,0,500,0,,1477172149
0,0,1,0,8,0,500,0,,1477172149
0,0,1,0,9,0,500,0,,1477172149
,,,,,,,,60018,1477172149
201,5,2,0,1,0,701,440,,1477172149
23,0,1,0,10,0,523,174,,1477172149
43,0,1,1,2,0,543,115,,1477172149
63,0,1,2,3,0,563,115,,1477172149
84,0,1,3,4,0,584,176,,1477172149
63,0,1,2,5,0,563,117,,1477172149
98,0,1,4,6,0,598,206,,1477172149
84,0,1,3,7,0,584,134,,1477172149
126,0,1,6,8,0,626,264,,1477172149
153,6,2,0,9,0,653,335,,1477172149
,,,,,,,,120048,1477172149
503,12,3,0,1,0,1003,717,,1477172149
207,0,2,0,10,0,707,386,,1477172149
213,0,2,3,2,0,713,480,,1477172149
311,0,2,9,3,0,811,480,,1477172149
427,0,3,13,4,0,927,857,,1477172149
360,0,3,12,5,0,860,706,,1477172149
402,0,3,14,6,0,902,765,,1477172149
378,0,2,11,7,0,878,624,,1477172149
483,0,3,17,8,0,983,857,,1477172149
413,12,2,0,9,0,913,615,,1477172149
,,,,,,,,180077,1477172149
1227,20,4,2,1,0,1727,1297,,1477172149
532,0,3,0,10,0,1032,715,,1477172149
663,0,3,4,2,0,1163,1001,,1477172149
755,0,3,20,3,0,1255,1001,,1477172149
711,0,4,23,4,0,1211,1416,,1477172149
868,0,4,21,5,0,1368,1372,,1477172149
131,0,3,16,6,0,1106,1004,,1477172149
99,0,3,16,7,0,1099,875,,1477172149
767,0,4,26,8,0,1267,1357,,1477172149
1026,20,3,0,9,0,1526,1051,,1477172149
,,,,,,,,240107,1477172149
1536,24,4,2,1,0,2036,1566,,1477172149
716,0,3,0,10,0,1216,1136,,1477172149
266,0,4,4,2,0,1366,1198,,1477172149
174,0,4,21,3,0,1399,1266,,1477172149
1336,0,5,32,4,0,1836,2072,,1477172149
115,0,5,28,5,0,1665,1847,,1477172149
561,0,5,31,6,0,1536,1891,,1477172149
473,0,4,27,7,0,1473,1456,,1477172149
686,0,5,35,8,0,1536,1740,,1477172149
1346,28,4,0,9,0,1846,1473,,1477172149
,,,,,,,,300137,1477172149
249,27,5,2,1,0,2299,1910,,1477172149
121,0,4,0,10,0,1371,1255,,1477172149
503,0,4,7,2,0,1603,1431,,1477172149
950,0,5,35,3,0,2175,2008,,1477172149
513,0,6,37,4,0,2088,2488,,1477172149
235,0,6,43,5,0,2085,2557,,1477172149
139,0,5,37,6,0,1764,2244,,1477172149
130,0,4,32,7,0,1680,1671,,1477172149
271,0,5,42,8,0,1771,2245,,1477172149
249,32,4,1,9,0,2099,1704,,1477172149
,,,,,,,,360166,1477172149
467,31,5,2,1,0,2517,2118,,1477172149
355,0,4,0,10,0,1605,1641,,1477172149
666,0,4,9,2,0,1766,1546,,1477172149
238,0,5,40,3,0,2388,2212,,1477172149
820,0,6,48,4,0,2395,3055,,1477172149
294,0,6,50,5,0,2319,2969,,1477172149
366,0,6,43,6,0,1991,2598,,1477172149
549,0,5,46,7,0,2099,2204,,1477172149
554,0,6,51,8,0,2054,2686,,1477172149
531,36,5,1,9,0,2381,2015,,1477172149
,,,,,,,,420168,1477172149
816,39,6,3,1,0,2866,2795,,1477172149
1030,0,5,2,10,0,2280,2158,,1477172149
73,0,5,10,2,0,2223,2134,,1477172149
1242,0,6,50,3,0,3392,2777,,1477172149
1144,0,7,56,4,0,2719,3546,,1477172149
601,0,7,60,5,0,2626,3628,,1477172149
718,0,7,53,6,0,2343,3219,,1477172149
405,0,6,51,7,0,2305,2590,,1477172149
913,0,7,62,8,0,2413,3308,,1477172149
1309,44,6,1,9,0,3159,2953,,1477172149
,,,,,,,,480199,1477172149
1156,49,7,3,1,0,3206,3369,,1477172149
364,0,6,2,10,0,2414,2442,,1477172149
301,0,6,13,2,0,2452,2458,,1477172149
324,0,7,61,3,0,3754,3219,,1477172149
416,0,7,59,4,0,2891,3811,,1477172149
252,0,8,66,5,0,3127,4288,,1477172149
74,0,7,61,6,0,2749,3724,,1477172149
69,0,6,56,7,0,2519,2855,,1477172149
209,0,7,71,8,0,2734,3712,,1477172149
1852,48,7,1,9,0,3702,3447,,1477172149
,,,,,,,,540228,1477172149
1537,55,7,8,1,0,3587,3977,,1477172149
233,0,6,2,10,0,2758,2843,,1477172149
465,0,6,15,2,0,2615,2688,,1477172149
139,0,7,63,3,0,3919,3295,,1477172149
9,0,8,70,4,0,3209,4359,,1477172149
529,0,8,75,5,0,3404,4700,,1477172149
245,0,7,64,6,0,2920,4019,,1477172149
909,0,7,68,7,0,3359,3790,,1477172149
522,0,8,81,8,0,3047,4279,,1477172149
411,52,7,1,9,0,4236,3869,,1477172149
,,,,,,,,600236,1477172149
497,59,8,8,1,0,3822,4217,,1477172149
111,0,6,4,10,0,2936,3128,,1477172149
89,0,7,16,2,0,2914,3243,,1477172149
795,0,7,74,3,0,4575,3909,,1477172149
433,0,8,83,4,0,3633,5018,,1477172149
45,0,9,83,5,0,3720,5116,,1477172149
688,0,8,79,6,0,3363,4759,,1477172149
247,0,8,77,7,0,3697,4119,,1477172149
811,0,8,87,8,0,3336,4730,,1477172149
765,64,8,1,9,0,4590,4702,,1477172149
,,,,,,,,660243,1477172149
979,63,9,8,1,0,4304,5054,,1477172149
775,0,7,4,10,0,3600,3789,,1477172149
268,0,7,16,2,0,3093,3243,,1477172149
168,0,7,74,3,0,4748,3968,,1477172149
1798,0,9,92,4,0,4998,5901,,1477172149
61,0,10,102,5,0,4986,6155,,1477172149
31,0,8,80,6,0,3506,4817,,1477172149
365,0,9,88,7,0,4515,5054,,1477172149
1179,0,9,98,8,0,3704,5352,,1477172149
87,64,8,1,9,0,4712,4702,,1477172149
,,,,,,,,720274,1477172149
43,71,9,8,1,0,4658,5581,,1477172149
165,0,7,5,10,0,3765,4051,,1477172149
431,0,7,18,2,0,3256,3435,,1477172149
157,0,8,87,3,0,5087,4675,,1477172149
2158,0,10,105,4,0,5358,6417,,1477172149
281,0,10,108,5,0,5206,6449,,1477172149
462,0,9,95,6,0,3937,5528,,1477172149
633,0,9,99,7,0,5133,6018,,1477172149
598,0,9,107,8,0,3973,5758,,1477172149
461,72,9,3,9,0,5086,5398,,1477172149
,,,,,,,,780295,1477172149
437,75,10,14,1,0,5052,6198,,1477172149
430,0,8,7,10,0,4030,4592,,1477172149
640,0,7,19,2,0,3466,3603,,1477172149
454,1,9,93,3,0,5384,5105,,1477172149
285,0,10,112,4,0,5660,6720,,1477172149
1032,0,11,125,5,0,5957,7703,,1477172149
690,0,9,100,6,0,4165,5822,,1477172149
977,0,10,114,7,0,5477,6553,,1477172149
886,0,10,114,8,0,4261,6144,,1477172149
722,76,9,6,9,0,5347,5901,,1477172149
,,,,,,,,840326,1477172149
1121,79,10,14,1,0,5736,6784,,1477172149
750,0,9,7,10,0,4350,5706,,1477172149
186,0,7,21,2,0,3786,3719,,1477172149
1089,1,9,99,3,0,6019,5546,,1477172149
980,0,11,124,4,0,6355,7550,,1477172149
25,0,11,126,5,0,6550,7762,,1477172149
881,0,10,103,6,0,4656,6289,,1477172149
353,0,10,123,7,0,5753,6935,,1477172149
209,0,10,122,8,0,4634,7161,,1477172149
1334,80,10,6,9,0,5959,6612,,1477172149
,,,,,,,,900338,1477172149
279,80,10,14,1,0,5919,6842,,1477172149
304,0,9,7,10,0,4504,5768,,1477172149
524,0,8,23,2,0,4124,4077,,1477172149
592,1,9,109,3,0,6422,5992,,1477172149
18,0,11,136,4,0,6863,7926,,1477172149
387,0,11,138,5,0,6912,8380,,1477172149
101,0,10,116,6,0,5059,6870,,1477172149
279,0,11,131,7,0,6079,7322,,1477172149
341,0,11,127,8,0,4841,7426,,1477172149
427,88,11,6,9,0,6342,7386,,1477172149
,,,,,,,,960355,1477172149
827,96,11,14,1,0,6467,7856,,1477172149
548,0,9,8,10,0,4749,5926,,1477172149
762,0,8,28,2,0,4362,4754,,1477172149
1034,1,10,123,3,0,6864,6675,,1477172149
793,0,12,152,4,0,7638,9252,,1477172149
834,0,12,153,5,0,7359,9061,,1477172149
443,0,11,124,6,0,5401,7332,,1477172149
256,0,11,142,7,0,6456,7944,,1477172149
266,4,11,132,8,0,5166,7852,,1477172149
591,88,11,9,9,0,6506,7557,,1477172149
,,,,,,,,1020388,1477172149
1256,96,11,17,1,0,6896,8446,,1477172149
906,0,10,8,10,0,5107,6330,,1477172149
279,0,9,29,2,0,5029,5513,,1477172149
1298,1,10,126,3,0,7128,6733,,1477172149
1795,0,13,158,4,0,8640,9990,,1477172149
2339,0,12,161,5,0,8864,9947,,1477172149
970,0,11,143,6,0,5928,8219,,1477172149
777,0,11,145,7,0,6977,8365,,1477172149
388,4,11,132,8,0,5288,7911,,1477172149
214,88,11,9,9,0,7037,7925,,1477172149
,,,,,,,,1080396,1477172149
301,104,12,17,1,0,7216,8926,,1477172149
391,0,10,11,10,0,5291,6606,,1477172149
407,0,9,29,2,0,5157,5513,,1477172149
351,1,10,140,3,0,7481,7292,,1477172149
1019,4,13,169,4,0,9114,10733,,1477172149
439,0,13,165,5,0,9064,10153,,1477172149
48,0,11,149,6,0,6156,8484,,1477172149
1130,0,12,158,7,0,7330,9072,,1477172149
791,6,11,142,8,0,5691,8497,,1477172149
526,92,11,10,9,0,7349,8469,,1477172149
,,,,,,,,1140413,1477172149
544,108,12,18,1,0,7459,9220,,1477172149
575,0,11,12,10,0,5475,7300,,1477172149
922,0,10,33,2,0,5672,6209,,1477172149
61,1,11,140,3,0,7961,7712,,1477172149
1379,4,13,184,4,0,9474,11345,,1477172149
819,0,13,176,5,0,9444,10775,,1477172149
519,0,12,165,6,0,6627,9312,,1477172149
177,0,12,164,7,0,7627,9336,,1477172149
207,8,12,149,8,0,5987,9302,,1477172149
88,92,12,10,9,0,7711,9059,,1477172149
,,,,,,,,1200444,1477172149
1113,122,13,18,1,0,8028,10503,,1477172149
933,0,11,13,10,0,5833,7710,,1477172149
1136,0,10,35,2,0,5886,6634,,1477172149
359,1,11,147,3,0,8259,8180,,1477172149
905,4,14,197,4,0,10189,12149,,1477172149
1319,0,14,193,5,0,9943,11603,,1477172149
413,0,12,166,6,0,6821,9350,,1477172149
783,0,12,179,7,0,8233,9752,,1477172149
555,8,12,159,8,0,6335,9782,,1477172149
404,92,12,12,9,0,8027,9293,,1477172149
,,,,,,,,1260471,1477172149
701,124,13,24,1,0,8741,11263,,1477172149
123,0,11,14,10,0,6124,8354,,1477172149
65,0,11,35,2,0,6165,7391,,1477172149
82,1,11,147,3,0,8382,8239,,1477172149
251,4,14,203,4,0,10636,12633,,1477172149
25,0,14,196,5,0,10410,12171,,1477172149
409,0,12,172,6,0,7117,9648,,1477172149
704,0,13,188,7,0,8654,10322,,1477172149
125,8,13,165,8,0,6555,10115,,1477172149
355,92,13,13,9,0,8803,10043,,1477172149
,,,,,,,,1320496,1477172149
1366,132,14,24,1,0,9406,12481,,1477172149
478,0,12,15,10,0,6478,9138,,1477172149
493,0,12,35,2,0,6593,8689,,1477172149
839,1,13,157,3,0,9139,9986,,1477172149
1401,8,15,205,4,0,11786,13985,,1477172149
894,4,15,210,5,0,11279,13682,,1477172149
308,4,13,177,6,0,7416,10163,,1477172149
1000,0,13,194,7,0,8950,10767,,1477172149
721,8,13,171,8,0,7151,11002,,1477172149
478,92,13,13,9,0,8926,10059,,1477172149
,,,,,,,,1380508,1477172149
198,132,14,24,1,0,9688,12512,,1477172149
252,0,12,15,10,0,6652,9177,,1477172149
96,0,12,35,2,0,6871,9042,,1477172149
506,1,13,163,3,0,10006,10511,,1477172149
174,8,15,205,4,0,12058,14161,,1477172149
1409,8,15,213,5,0,11793,14220,,1477172149
431,4,13,177,6,0,7539,10260,,1477172149
722,0,13,194,7,0,9972,11176,,1477172149
1074,8,14,182,8,0,7504,11885,,1477172149
406,92,13,19,9,0,9379,10971,,1477172149
,,,,,,,,1440520,1477172149
849,136,15,28,1,0,10339,13104,,1477172149
583,0,12,15,10,0,6983,9506,,1477172149
830,0,12,37,2,0,7605,9581,,1477172149
1208,1,13,171,3,0,10708,11001,,1477172149
981,8,15,206,4,0,12865,14446,,1477172149
1908,8,15,221,5,0,12293,14666,,1477172149
554,4,13,177,6,0,7662,10487,,1477172149
774,0,14,221,7,0,10764,12528,,1477172149
1560,8,14,186,8,0,7990,12293,,1477172149
130,92,13,19,9,0,9502,11220,,1477172149
,,,,,,,,1500538,1477172149
766,136,15,28,1,0,10611,13104,,1477172149
257,0,12,15,10,0,7207,9886,,1477172149
109,0,13,37,2,0,8184,10391,,1477172149
281,1,13,171,3,0,10980,11231,,1477172149
353,8,16,206,4,0,13738,14899,,1477172149
889,8,16,232,5,0,12873,15288,,1477172149
176,4,14,181,6,0,8784,11972,,1477172149
585,0,15,222,7,0,11275,13200,,1477172149
831,8,15,203,8,0,8511,13928,,1477172149
371,92,14,26,9,0,9744,11600,,1477172149
,,,,,,,,1560562,1477172149
1189,136,15,42,1,0,11033,13840,,1477172149
891,0,13,16,10,0,7842,10620,,1477172149
267,0,13,39,2,0,8342,10429,,1477172149
548,9,14,171,3,0,11248,11914,,1477172149
727,11,16,211,4,0,14112,15269,,1477172149
1165,8,16,241,5,0,13150,15788,,1477172149
903,4,15,198,6,0,9511,13063,,1477172149
832,4,15,225,7,0,11596,13797,,1477172149
468,8,15,215,8,0,8948,14627,,1477172149
834,96,14,28,9,0,10207,12593,,1477172149
,,,,,,,,1620583,1477172149
235,136,15,45,1,0,11280,14406,,1477172149
333,0,14,18,10,0,8483,11531,,1477172149
106,0,13,39,2,0,8470,10429,,1477172149
760,9,14,172,3,0,11459,12254,,1477172149
710,11,16,211,4,0,14834,15562,,1477172149
1392,8,16,247,5,0,13377,16121,,1477172149
1387,4,15,200,6,0,9995,13630,,1477172149
1651,4,16,237,7,0,12415,14708,,1477172149
511,8,16,225,8,0,9426,15603,,1477172149
1434,96,15,43,9,0,10807,14052,,1477172149
,,,,,,,,1680588,1477172149
508,136,15,53,1,0,11627,14661,,1477172149
478,0,14,19,10,0,8628,12048,,1477172149
412,0,13,45,2,0,8777,10899,,1477172149
1068,17,14,172,3,0,11767,12633,,1477172149
460,15,16,213,4,0,15085,15803,,1477172149
66,12,17,263,5,0,14050,17159,,1477172149
826,8,15,209,6,0,10434,14350,,1477172149
803,4,16,250,7,0,12838,15238,,1477172149
68,8,16,231,8,0,9798,16078,,1477172149
57,100,15,43,9,0,11029,14292,,1477172149
,,,,,,,,1740597,1477172149
742,136,16,56,1,0,11861,15036,,1477172149
692,0,14,19,10,0,8842,12245,,1477172149
669,0,14,49,2,0,9034,11533,,1477172149
1859,21,15,172,3,0,12559,13147,,1477172149
878,15,16,226,4,0,15502,16326,,1477172149
955,12,18,282,5,0,14940,18676,,1477172149
1011,8,15,212,6,0,10619,14526,,1477172149
1120,4,16,257,7,0,13155,15594,,1477172149
428,8,17,241,8,0,10157,16621,,1477172149
251,100,16,46,9,0,11224,14738,,1477172149
,,,,,,,,1800608,1477172149
1264,136,16,57,1,0,12384,15661,,1477172149
936,0,14,19,10,0,9086,12675,,1477172149
948,0,14,49,2,0,9312,12337,,1477172149
877,21,15,179,3,0,12876,13504,,1477172149
676,15,17,234,4,0,15800,16680,,1477172149
2143,12,18,283,5,0,15497,19143,,1477172149
729,8,16,212,6,0,11211,14857,,1477172149
298,4,16,260,7,0,13452,16053,,1477172149
787,8,17,251,8,0,10517,17377,,1477172149
397,100,16,49,9,0,11445,15158,,1477172149
,,,,,,,,1860627,1477172149
222,140,17,57,1,0,12981,17014,,1477172149
271,0,14,19,10,0,9221,12713,,1477172149
226,0,15,49,2,0,9816,13623,,1477172149
684,29,16,181,3,0,13559,14731,,1477172149
2014,27,17,234,4,0,17139,18359,,1477172149
1440,12,18,283,5,0,15994,19897,,1477172149
851,8,16,212,6,0,11334,14887,,1477172149
767,4,17,268,7,0,13922,16783,,1477172149
652,8,18,277,8,0,11232,18758,,1477172149
210,100,16,50,9,0,11657,15461,,1477172149
,,,,,,,,1920640,1477172149
246,140,17,57,1,,13371,17876,,1477172149
507,0,15,20,10,,9457,13082,,1477172149
509,0,16,51,2,,10309,14740,,1477172149
909,29,16,183,3,,13984,15624,,1477172149
2533,27,18,242,4,,17908,18970,,1477172149
1518,12,18,288,5,,16943,20657,,1477172149
1974,8,16,222,6,,12457,15764,,1477172149
985,4,17,273,7,,14410,17535,,1477172149
720,8,18,282,8,,11520,19510,,1477172149
300,100,16,52,9,,11808,15943,,1477172149
,,,,,,,,1980640,1477516494
500,0,1,0,1,0,500,0,,1477516494
500,0,1,0,10,0,500,0,,1477516494
500,0,1,0,2,0,500,0,,1477516494
500,0,1,0,3,0,500,0,,1477516494
500,0,1,0,4,0,500,0,,1477516494
500,0,1,0,5,0,500,0,,1477516494
500,0,1,0,6,0,500,0,,1477516494
500,0,1,0,7,0,500,0,,1477516494
500,0,1,0,8,0,500,0,,1477516494
500,0,1,0,9,0,500,0,,1477516494
,,,,,,,,0,1477516494
0,0,1,0,1,0,500,0,,1477516494
0,0,1,0,10,0,500,0,,1477516494
0,0,1,0,2,0,500,0,,1477516494
0,0,1,0,3,0,500,0,,1477516494
0,0,1,0,4,0,500,0,,1477516494
0,0,1,0,5,0,500,0,,1477516494
0,0,1,0,6,0,500,0,,1477516494
0,0,1,0,7,0,500,0,,1477516494
0,0,1,0,8,0,500,0,,1477516494
500,0,1,0,9,0,500,0,,1477516494
,,,,,,,,60007,1477516494
120,4,2,0,1,0,620,285,,1477516494
21,0,1,0,10,0,521,0,,1477516494
161,0,1,0,2,0,661,17,,1477516494
90,0,1,4,3,0,590,264,,1477516494
421,0,1,0,4,0,921,17,,1477516494
20,0,1,0,5,0,520,176,,1477516494
120,4,2,0,6,0,620,285,,1477516494
20,0,1,0,7,0,520,0,,1477516494
20,0,1,0,8,0,520,176,,1477516494
520,0,1,0,9,0,520,0,,1477516494
,,,,,,,,120010,1477516494
313,8,2,0,1,0,813,584,,1477516494
234,0,2,2,10,0,734,348,,1477516494
209,0,1,0,2,0,784,17,,1477516494
441,0,3,15,3,0,941,886,,1477516494
114,0,1,1,4,0,1064,105,,1477516494
343,0,3,9,5,0,843,785,,1477516494
719,12,2,0,6,0,1219,626,,1477516494
310,0,2,9,7,0,860,318,,1477516494
248,0,3,6,8,0,748,677,,1477516494
174,0,1,2,9,0,724,239,,1477516494
,,,,,,,,180040,1477516494
548,12,3,0,1,0,1048,749,,1477516494
546,0,2,4,10,0,1046,629,,1477516494
545,0,2,10,2,0,1120,365,,1477516494
129,0,3,15,3,0,1064,945,,1477516494
299,0,2,4,4,0,1249,453,,1477516494
515,0,3,12,5,0,1015,1050,,1477516494
