itemId,afterId,beforeId,participantId,wardType,timestamp,type,gameId
2003,,,3,,327954,ITEM_DESTROYED,1487212316
1033,,,10,,330627,ITEM_DESTROYED,1487212316
,,,,,331122,ITEM_PURCHASED,1487212316
2055,,,2,CONTROL_WARD,336270,WARD_PLACED,1487212316
1029,,,6,,338745,ITEM_DESTROYED,1487212316
,0,1029,6,,340726,ITEM_PURCHASED,1487212316
2031,,,6,,342343,ITEM_UNDO,1487212316
1036,,,7,,351649,ITEM_PURCHASED,1487212316
2003,,,7,,352375,ITEM_PURCHASED,1487212316
2403,,,10,,352837,ITEM_DESTROYED,1487212316
1001,,,8,YELLOW_TRINKET,354850,WARD_PLACED,1487212316
,,,,,355510,ITEM_PURCHASED,1487212316
2055,,,9,CONTROL_WARD,360196,WARD_PLACED,1487212316
3077,,,5,,360658,ITEM_DESTROYED,1487212316
1036,,,5,,360658,ITEM_PURCHASED,1487212316
1036,,,5,,360658,ITEM_DESTROYED,1487212316
1027,,,5,,362540,ITEM_PURCHASED,1487212316
2055,,,5,YELLOW_TRINKET,363200,WARD_PLACED,1487212316
2403,,,10,,363860,ITEM_PURCHASED,1487212316
1052,,,1,,365378,ITEM_DESTROYED,1487212316
1052,,,1,,366401,ITEM_PURCHASED,1487212316
2055,,,1,,367358,ITEM_PURCHASED,1487212316
1001,,,3,CONTROL_WARD,369140,WARD_KILL,1487212316
,,,,,380657,ITEM_PURCHASED,1487212316
1042,,,4,YELLOW_TRINKET,381449,WARD_PLACED,1487212316
2055,,,4,,385872,ITEM_PURCHASED,1487212316
2055,,,3,,386301,ITEM_PURCHASED,1487212316
2403,,,10,,390030,ITEM_PURCHASED,1487212316
,,,,,401516,ITEM_DESTROYED,1487212316
,,,,,404024,CHAMPION_KILL,1487212316
3802,,,1,,404222,CHAMPION_KILL,1487212316
1052,,,1,,407952,ITEM_PURCHASED,1487212316
1052,,,1,,407952,ITEM_DESTROYED,1487212316
3111,,,10,,413859,ITEM_PURCHASED,1487212316
1001,,,10,,413859,ITEM_DESTROYED,1487212316
1033,,,10,,413859,ITEM_DESTROYED,1487212316
1052,,,10,,423594,ITEM_PURCHASED,1487212316
2055,,,6,CONTROL_WARD,424287,WARD_PLACED,1487212316
2003,,,4,,431350,ITEM_DESTROYED,1487212316
,,,9,,432043,ITEM_DESTROYED,1487212316
1001,,,4,YELLOW_TRINKET,441052,WARD_PLACED,1487212316
3340,,,8,,465836,ITEM_PURCHASED,1487212316
3520,,,8,,473129,ITEM_DESTROYED,1487212316
3057,,,5,,474911,ITEM_DESTROYED,1487212316
1027,,,5,,476364,ITEM_PURCHASED,1487212316
,,,,,477453,ITEM_DESTROYED,1487212316
3340,,,8,YELLOW_TRINKET,479466,WARD_PLACED,1487212316
3520,,,8,,479763,ITEM_DESTROYED,1487212316
,,,,YELLOW_TRINKET,482436,WARD_PLACED,1487212316
2055,,,1,CONTROL_WARD,484020,WARD_PLACED,1487212316
1052,,,6,,485538,ITEM_DESTROYED,1487212316
1052,,,6,,485670,ITEM_PURCHASED,1487212316
1413,,,2,YELLOW_TRINKET,488739,WARD_PLACED,1487212316
3715,,,2,,500323,ITEM_PURCHASED,1487212316
1028,,,2,,501181,ITEM_DESTROYED,1487212316
2055,,,2,,502138,ITEM_PURCHASED,1487212316
3364,,,2,,502963,ITEM_PURCHASED,1487212316
3340,,,2,,502963,ITEM_DESTROYED,1487212316
2055,,,3,CONTROL_WARD,505999,WARD_PLACED,1487212316
,,,,,512566,ITEM_DESTROYED,1487212316
2055,,,9,CONTROL_WARD,512566,WARD_PLACED,1487212316
,,,,,512995,ITEM_DESTROYED,1487212316
,,,,YELLOW_TRINKET,519760,WARD_PLACED,1487212316
,,,,CONTROL_WARD,529001,WARD_KILL,1487212316
2055,,,5,CONTROL_WARD,529001,WARD_PLACED,1487212316
,,,,,531080,ITEM_DESTROYED,1487212316
2003,,,3,YELLOW_TRINKET,535735,WARD_PLACED,1487212316
,,,,,536560,ITEM_DESTROYED,1487212316
,,,,CONTROL_WARD,,WARD_KILL,1487212316
2003,,,7,,543261,ITEM_DESTROYED,1487212316
,,,,CONTROL_WARD,543722,WARD_KILL,1487212316
,,,,YELLOW_TRINKET,543855,WARD_PLACED,1487212316
2055,,,4,CONTROL_WARD,546561,WARD_PLACED,1487212316
,,,,,556164,ITEM_DESTROYED,1487212316
,,,,YELLOW_TRINKET,566097,WARD_PLACED,1487212316
,,,,YELLOW_TRINKET,567946,WARD_PLACED,1487212316
2055,,,2,CONTROL_WARD,579760,WARD_PLACED,1487212316
3144,,,7,,582208,ITEM_DESTROYED,1487212316
1053,,,7,,582208,ITEM_PURCHASED,1487212316
1036,,,7,,582208,ITEM_DESTROYED,1487212316
3006,,,7,,583165,ITEM_PURCHASED,1487212316
3117,,,9,,583231,ITEM_PURCHASED,1487212316
1001,,,9,,583231,ITEM_DESTROYED,1487212316
2055,,,9,,583858,ITEM_PURCHASED,1487212316
1004,,,9,,584254,ITEM_PURCHASED,1487212316
2003,,,9,,586201,ITEM_PURCHASED,1487212316
3111,,,1,CONTROL_WARD,586894,WARD_KILL,1487212316
1001,,,1,,589205,ITEM_PURCHASED,1487212316
2055,,,1,,591548,ITEM_DESTROYED,1487212316
3117,,,3,,591812,ITEM_PURCHASED,1487212316
1001,,,3,,591812,ITEM_DESTROYED,1487212316
2055,,,3,,592703,ITEM_PURCHASED,1487212316
3006,,,4,,594386,ITEM_PURCHASED,1487212316
1001,,,4,,594386,ITEM_DESTROYED,1487212316
1042,,,4,,594386,ITEM_DESTROYED,1487212316
,,,,,595013,ITEM_PURCHASED,1487212316
2003,,,3,,600722,ITEM_PURCHASED,1487212316
3364,,,4,,604814,ITEM_PURCHASED,1487212316
,,,2,,607784,ITEM_DESTROYED,1487212316
3802,,,10,CONTROL_WARD,609335,WARD_KILL,1487212316
1052,,,10,,621909,ITEM_PURCHASED,1487212316
2055,,,10,,624219,ITEM_DESTROYED,1487212316
1412,,,8,,624516,ITEM_PURCHASED,1487212316
1036,,,8,,624516,ITEM_DESTROYED,1487212316
3715,,,8,,624516,ITEM_DESTROYED,1487212316
2055,,,1,CONTROL_WARD,625143,WARD_PLACED,1487212316
3520,,,2,,625242,ITEM_DESTROYED,1487212316
2055,,,8,,625836,ITEM_PURCHASED,1487212316
,,,,,630557,CHAMPION_KILL,1487212316
2055,,,9,CONTROL_WARD,647091,WARD_PLACED,1487212316
3340,,,8,,650556,ITEM_DESTROYED,1487212316
3520,,,8,,650754,ITEM_DESTROYED,1487212316
2055,,,10,CONTROL_WARD,653394,WARD_PLACED,1487212316
,,,,,655737,ITEM_DESTROYED,1487212316
3340,,,10,YELLOW_TRINKET,656893,WARD_PLACED,1487212316
,,,,,,ITEM_DESTROYED,1487212316
3520,,,10,,660622,ITEM_DESTROYED,1487212316
,,,,,664285,BUILDING_KILL,1487212316
,,,,,669209,CHAMPION_KILL,1487212316
,,,,SIGHT_WARD,669836,WARD_PLACED,1487212316
,,,,,671189,ELITE_MONSTER_KILL,1487212316
,,,,,679704,CHAMPION_KILL,1487212316
2003,,,4,YELLOW_TRINKET,683665,WARD_PLACED,1487212316
1037,,,4,,684358,ITEM_DESTROYED,1487212316
3152,,,6,,688154,ITEM_PURCHASED,1487212316
1052,,,6,,688946,ITEM_PURCHASED,1487212316
1052,,,6,,688946,ITEM_DESTROYED,1487212316
1028,,,6,,688946,ITEM_DESTROYED,1487212316
2055,,,9,YELLOW_TRINKET,689738,WARD_PLACED,1487212316
1004,,,9,,696371,ITEM_PURCHASED,1487212316
,,,,,696503,ITEM_PURCHASED,1487212316
,,,,YELLOW_TRINKET,700664,WARD_PLACED,1487212316
,,,,YELLOW_TRINKET,703143,WARD_PLACED,1487212316
3044,,,5,YELLOW_TRINKET,705783,WARD_PLACED,1487212316
1042,,,5,,705981,ITEM_PURCHASED,1487212316
2055,,,5,,706410,ITEM_PURCHASED,1487212316
3044,,,2,,707136,ITEM_PURCHASED,1487212316
1028,,,2,,715485,ITEM_PURCHASED,1487212316
1029,,,2,,717300,ITEM_DESTROYED,1487212316
2055,,,2,,718752,ITEM_PURCHASED,1487212316
,,,,,718983,ITEM_PURCHASED,1487212316
2055,,,2,,720337,ITEM_PURCHASED,1487212316
2055,,,3,CONTROL_WARD,723901,WARD_PLACED,1487212316
,,,,,724298,ITEM_DESTROYED,1487212316
2055,,,8,CONTROL_WARD,724298,WARD_PLACED,1487212316
,,,,,724363,ITEM_DESTROYED,1487212316
2055,,,9,CONTROL_WARD,724363,WARD_PLACED,1487212316
3340,,,8,,732417,ITEM_DESTROYED,1487212316
3520,,,8,,732516,ITEM_DESTROYED,1487212316
3340,,,10,,738489,ITEM_DESTROYED,1487212316
3520,,,10,,738555,ITEM_DESTROYED,1487212316
3340,,,8,,742449,ITEM_DESTROYED,1487212316
3520,,,8,UNDEFINED,742812,WARD_PLACED,1487212316
,,,,,743175,ITEM_DESTROYED,1487212316
2055,,,5,CONTROL_WARD,743175,WARD_PLACED,1487212316
,,,,,744561,ITEM_DESTROYED,1487212316
3364,,,2,,752749,CHAMPION_KILL,1487212316
3520,,,2,,752782,ITEM_DESTROYED,1487212316
3364,,,2,YELLOW_TRINKET,755620,WARD_PLACED,1487212316
3520,,,2,,755917,ITEM_DESTROYED,1487212316
,,,,,756181,ITEM_DESTROYED,1487212316
,,,,YELLOW_TRINKET,756610,WARD_PLACED,1487212316
,,,,CONTROL_WARD,757732,WARD_KILL,1487212316
2055,,,9,CONTROL_WARD,758887,WARD_KILL,1487212316
,,,,,762220,ITEM_PURCHASED,1487212316
1042,,,7,YELLOW_TRINKET,763478,WARD_PLACED,1487212316
1042,,,7,,763874,ITEM_PURCHASED,1487212316
2003,,,7,,764006,ITEM_PURCHASED,1487212316
,,,,,764996,ITEM_PURCHASED,1487212316
1029,,,8,,767042,BUILDING_KILL,1487212316
1028,,,8,,767173,ITEM_PURCHASED,1487212316
,,,,,767404,ITEM_PURCHASED,1487212316
2055,,,2,CONTROL_WARD,768097,WARD_PLACED,1487212316
2003,,,3,,768691,ITEM_DESTROYED,1487212316
,,,,YELLOW_TRINKET,771801,WARD_KILL,1487212316
3364,,,2,,774441,CHAMPION_KILL,1487212316
3520,,,2,,777840,ITEM_DESTROYED,1487212316
,,,,,778368,ITEM_DESTROYED,1487212316
1001,,,6,,781700,ITEM_PURCHASED,1487212316
2055,,,9,CONTROL_WARD,783581,WARD_PLACED,1487212316
,,,,,792852,ITEM_DESTROYED,1487212316
3364,,,2,,793941,CHAMPION_KILL,1487212316
,,,,,795591,ITEM_DESTROYED,1487212316
,,,,,795690,CHAMPION_KILL,1487212316
,,,,CONTROL_WARD,801169,WARD_KILL,1487212316
3285,,,1,YELLOW_TRINKET,803149,WARD_PLACED,1487212316
3802,,,1,,803149,ITEM_PURCHASED,1487212316
2055,,,1,,804040,ITEM_DESTROYED,1487212316
3364,,,1,,804667,ITEM_PURCHASED,1487212316
3340,,,1,,804667,ITEM_DESTROYED,1487212316
3047,,,2,,806284,ITEM_PURCHASED,1487212316
1001,,,2,,806284,ITEM_DESTROYED,1487212316
1029,,,2,,806284,ITEM_DESTROYED,1487212316
2055,,,2,,806680,ITEM_PURCHASED,1487212316
1055,,,4,,806812,ITEM_SOLD,1487212316
1038,,,4,,808099,ITEM_PURCHASED,1487212316
3067,,,3,,810509,ITEM_PURCHASED,1487212316
3363,,,4,,812423,ITEM_PURCHASED,1487212316
3340,3363,0,4,,812423,ITEM_DESTROYED,1487212316
1052,,,3,,813842,ITEM_UNDO,1487212316
,0,1038,4,,813908,ITEM_PURCHASED,1487212316
,1055,0,4,,814238,ITEM_UNDO,1487212316
1043,,,4,,815030,ITEM_UNDO,1487212316
1042,,,4,,816384,ITEM_PURCHASED,1487212316
3364,,,3,,816978,ITEM_DESTROYED,1487212316
3340,,,3,,816978,ITEM_PURCHASED,1487212316
3363,,,4,,817968,ITEM_DESTROYED,1487212316
3340,,,4,,817968,ITEM_PURCHASED,1487212316
2055,,,3,,820707,ITEM_DESTROYED,1487212316
,,,,,822324,ITEM_PURCHASED,1487212316
3520,,,2,,825361,BUILDING_KILL,1487212316
3078,,,5,,834040,ITEM_DESTROYED,1487212316
1042,,,5,,834040,ITEM_PURCHASED,1487212316
3057,,,5,,834040,ITEM_DESTROYED,1487212316
3044,,,5,,834040,ITEM_DESTROYED,1487212316
2055,,,5,,834964,ITEM_PURCHASED,1487212316
1026,,,10,,835030,ITEM_PURCHASED,1487212316
2003,,,9,,846255,ITEM_DESTROYED,1487212316
3340,,,8,,846519,ELITE_MONSTER_KILL,1487212316
,,,,,848598,ITEM_DESTROYED,1487212316
,,,,,849357,CHAMPION_KILL,1487212316
,,,,SIGHT_WARD,849984,WARD_PLACED,1487212316
1028,,,9,CONTROL_WARD,858432,WARD_KILL,1487212316
,,,,,862591,ITEM_PURCHASED,1487212316
2055,,,9,YELLOW_TRINKET,863647,WARD_PLACED,1487212316
3340,,,10,,865198,ITEM_PURCHASED,1487212316
,,,,,874734,ITEM_DESTROYED,1487212316
3520,,,10,UNDEFINED,874899,WARD_PLACED,1487212316
1052,,,6,,875262,ITEM_DESTROYED,1487212316
,,,,,876780,ITEM_PURCHASED,1487212316
2055,,,3,CONTROL_WARD,876780,WARD_PLACED,1487212316
2003,,,7,,880412,ITEM_DESTROYED,1487212316
,,,,YELLOW_TRINKET,882722,WARD_PLACED,1487212316
2055,,,2,CONTROL_WARD,887013,WARD_PLACED,1487212316
,,,,,899555,ITEM_DESTROYED,1487212316
,,,,,,CHAMPION_KILL,1487212316
3285,,,10,,901998,ITEM_PURCHASED,1487212316
3802,,,10,,901998,ITEM_DESTROYED,1487212316
1026,,,10,,901998,ITEM_DESTROYED,1487212316
,,,,YELLOW_TRINKET,906619,WARD_PLACED,1487212316
,,,,SIGHT_WARD,908137,WARD_PLACED,1487212316
2055,,,9,CONTROL_WARD,909655,WARD_PLACED,1487212316
,,,,,912823,ITEM_DESTROYED,1487212316
2055,,,5,CONTROL_WARD,912823,WARD_PLACED,1487212316
,,,,,916361,ITEM_DESTROYED,1487212316
,,,,CONTROL_WARD,923159,WARD_KILL,1487212316
,,,,SIGHT_WARD,926230,WARD_PLACED,1487212316
,,,,,928576,CHAMPION_KILL,1487212316
,,,,,932773,CHAMPION_KILL,1487212316
,,,,SIGHT_WARD,932971,WARD_PLACED,1487212316
,,,,CONTROL_WARD,935644,WARD_KILL,1487212316
3067,,,2,,937657,CHAMPION_KILL,1487212316
,,,,,937987,ITEM_PURCHASED,1487212316
3111,,,5,,940066,CHAMPION_KILL,1487212316
3108,,,6,,944587,ITEM_PURCHASED,1487212316
1052,,,6,,945016,ITEM_PURCHASED,1487212316
,,,,,945346,ITEM_DESTROYED,1487212316
,0,3108,6,,946798,BUILDING_KILL,1487212316
3191,,,6,,947590,ITEM_UNDO,1487212316
1052,,,6,,947590,ITEM_PURCHASED,1487212316
1052,,,6,,948184,ITEM_DESTROYED,1487212316
,,,,,949537,ITEM_PURCHASED,1487212316
2055,,,1,CONTROL_WARD,949537,WARD_PLACED,1487212316
,,,,,953399,ITEM_DESTROYED,1487212316
,,,,SIGHT_WARD,956765,WARD_PLACED,1487212316
,,,,,,BUILDING_KILL,1487212316
1011,,,8,,960797,ITEM_PURCHASED,1487212316
1028,,,8,,960797,ITEM_DESTROYED,1487212316
3153,,,7,YELLOW_TRINKET,961391,WARD_PLACED,1487212316
3144,,,7,,962151,ITEM_PURCHASED,1487212316
1042,,,7,,962151,ITEM_DESTROYED,1487212316
2003,,,7,SIGHT_WARD,962448,WARD_KILL,1487212316
3047,,,8,,963306,ITEM_PURCHASED,1487212316
1001,,,8,,965748,ITEM_PURCHASED,1487212316
1029,,,8,,965748,ITEM_DESTROYED,1487212316
1028,,,8,,968619,ITEM_PURCHASED,1487212316
2065,,,3,YELLOW_TRINKET,969807,WARD_KILL,1487212316
3067,,,3,,978355,ITEM_PURCHASED,1487212316
1052,,,3,,978355,ITEM_DESTROYED,1487212316
2055,,,3,,978949,CHAMPION_KILL,1487212316
2055,,,3,,979048,ITEM_PURCHASED,1487212316
,,,,,979180,ITEM_PURCHASED,1487212316
3095,,,4,,979345,CHAMPION_KILL,1487212316
1036,,,4,,982975,ITEM_PURCHASED,1487212316
1036,,,4,,982975,ITEM_DESTROYED,1487212316
1052,,,10,,984955,ITEM_PURCHASED,1487212316
1036,,,5,,987991,ITEM_PURCHASED,1487212316
1082,,,4,,990306,ITEM_PURCHASED,1487212316
,,,,SIGHT_WARD,991890,WARD_PLACED,1487212316
3513,,,8,CONTROL_WARD,993804,WARD_KILL,1487212316
3114,,,9,,1005784,ITEM_DESTROYED,1487212316
1004,,,9,,1006939,ITEM_PURCHASED,1487212316
1004,,,9,,1006939,ITEM_DESTROYED,1487212316
3801,,,9,,1008523,ITEM_PURCHASED,1487212316
1028,,,9,,1008523,ITEM_DESTROYED,1487212316
3916,,,1,,1009942,ITEM_PURCHASED,1487212316
1026,,,1,,1016575,ITEM_PURCHASED,1487212316
,,,,,1028192,CHAMPION_KILL,1487212316
,,,,,1028291,CHAMPION_KILL,1487212316
2055,,,3,CONTROL_WARD,1030304,WARD_PLACED,1487212316
,,,,,1032647,ITEM_DESTROYED,1487212316
3071,,,2,SIGHT_WARD,1033900,WARD_PLACED,1487212316
3044,,,2,,1033900,ITEM_PURCHASED,1487212316
3067,,,2,,1033900,ITEM_DESTROYED,1487212316
1036,,,7,SIGHT_WARD,1037200,WARD_PLACED,1487212316
,,,,,1038718,ITEM_PURCHASED,1487212316
,,,,YELLOW_TRINKET,1044147,WARD_PLACED,1487212316
,,,,CONTROL_WARD,1052697,WARD_KILL,1487212316
,,,,YELLOW_TRINKET,1054116,WARD_PLACED,1487212316
,,,,BLUE_TRINKET,1055601,WARD_PLACED,1487212316
,,,,,1057285,CHAMPION_KILL,1487212316
,,,,BLUE_TRINKET,1057747,WARD_KILL,1487212316
3340,,,8,YELLOW_TRINKET,1058671,WARD_KILL,1487212316
3108,,,6,,1059892,ITEM_DESTROYED,1487212316
1052,,,6,,1061509,ITEM_PURCHASED,1487212316
3520,,,8,,1065575,ITEM_DESTROYED,1487212316
,,,,SIGHT_WARD,1065938,WARD_PLACED,1487212316
,,,,YELLOW_TRINKET,1066136,WARD_KILL,1487212316
,,,,SIGHT_WARD,1071351,CHAMPION_KILL,1487212316
,,,,SIGHT_WARD,1074189,WARD_PLACED,1487212316
3067,,,8,,1082176,ITEM_PURCHASED,1487212316
1028,,,8,,1082176,ITEM_DESTROYED,1487212316
,,,,,1082341,ITEM_PURCHASED,1487212316
2031,,,8,YELLOW_TRINKET,1083331,WARD_PLACED,1487212316
2055,,,8,,1083694,ITEM_SOLD,1487212316
3363,,,8,,1084189,ITEM_PURCHASED,1487212316
3340,,,8,,1084387,ITEM_PURCHASED,1487212316
3364,,,8,,1085609,ITEM_DESTROYED,1487212316
3363,,,8,,1085609,ITEM_PURCHASED,1487212316
2055,,,8,,1085906,ITEM_DESTROYED,1487212316
1028,,,3,,1086402,ITEM_PURCHASED,1487212316
3364,,,2,,1089207,ITEM_DESTROYED,1487212316
3520,,,2,,1089471,ITEM_DESTROYED,1487212316
3165,,,1,,1090032,CHAMPION_KILL,1487212316
3916,,,1,,1096700,ITEM_PURCHASED,1487212316
1026,,,1,,1096700,ITEM_DESTROYED,1487212316
2055,,,1,,1097855,ITEM_PURCHASED,1487212316
,,,,,1106906,ELITE_MONSTER_KILL,1487212316
3107,,,9,YELLOW_TRINKET,1108258,WARD_PLACED,1487212316
3114,,,9,,1114964,ITEM_PURCHASED,1487212316
3801,,,9,,1114964,ITEM_DESTROYED,1487212316
2055,,,9,,1115261,ITEM_PURCHASED,1487212316
3916,,,10,,1115459,ITEM_PURCHASED,1487212316
1052,,,10,,1115558,ITEM_PURCHASED,1487212316
3364,,,10,,1120613,ITEM_DESTROYED,1487212316
3340,,,10,,1120613,ITEM_PURCHASED,1487212316
3052,,,5,,1122197,ITEM_DESTROYED,1487212316
1036,,,5,,1122197,ITEM_PURCHASED,1487212316
2055,,,5,,1123055,ITEM_DESTROYED,1487212316
,,,,,1127612,ITEM_PURCHASED,1487212316
1028,,,7,SIGHT_WARD,1132765,WARD_PLACED,1487212316
,,,,,1133953,ITEM_PURCHASED,1487212316
,,,,YELLOW_TRINKET,1135603,WARD_KILL,1487212316
3157,,,6,SIGHT_WARD,1136131,WARD_PLACED,1487212316
3191,,,6,,1138276,ITEM_PURCHASED,1487212316
3108,,,6,,1138276,ITEM_DESTROYED,1487212316
2055,,,8,CONTROL_WARD,1138738,WARD_PLACED,1487212316
,,,,,,ITEM_DESTROYED,1487212316
2055,,,9,CONTROL_WARD,1144612,WARD_PLACED,1487212316
,,,,,1144942,ITEM_DESTROYED,1487212316
,,,,SIGHT_WARD,1145107,WARD_PLACED,1487212316
2055,,,2,CONTROL_WARD,1145107,ITEM_DESTROYED,1487212316
3364,,,8,,1145998,ITEM_DESTROYED,1487212316
3520,,,8,,1147879,ITEM_DESTROYED,1487212316
,,,,SIGHT_WARD,1148737,WARD_KILL,1487212316
3364,,,8,SIGHT_WARD,1151278,WARD_PLACED,1487212316
3520,,,8,,1151542,ITEM_DESTROYED,1487212316
3364,,,2,,1151773,ITEM_DESTROYED,1487212316
3520,,,2,,1152598,ITEM_DESTROYED,1487212316
,,,,,1152961,ITEM_DESTROYED,1487212316
2055,,,3,CONTROL_WARD,1159740,WARD_PLACED,1487212316
,,,,,1163139,ITEM_DESTROYED,1487212316
2055,,,5,CONTROL_WARD,1163139,WARD_PLACED,1487212316
,,,,,1163667,ITEM_DESTROYED,1487212316
2055,,,8,CONTROL_WARD,1163667,WARD_PLACED,1487212316
,,,,,1169315,ITEM_DESTROYED,1487212316
,,,,YELLOW_TRINKET,1177237,WARD_PLACED,1487212316
,,,,,1177434,CHAMPION_KILL,1487212316
,,,,,1182551,CHAMPION_KILL,1487212316
3083,,,8,,1193410,CHAMPION_KILL,1487212316
1011,,,8,,1199251,ITEM_PURCHASED,1487212316
3067,,,8,,1199251,ITEM_DESTROYED,1487212316
1028,,,8,,1199251,ITEM_DESTROYED,1487212316
2055,,,8,,1200604,ITEM_PURCHASED,1487212316
1026,,,10,,1200768,ITEM_PURCHASED,1487212316
2003,,,9,,1203046,ITEM_PURCHASED,1487212316
2055,,,9,,1204498,ITEM_PURCHASED,1487212316
,,,,,1205884,ITEM_PURCHASED,1487212316
2055,,,1,CONTROL_WARD,1207369,WARD_KILL,1487212316
,,,,,1210042,ITEM_SOLD,1487212316
1026,,,1,CONTROL_WARD,1213771,WARD_KILL,1487212316
,,,,,1215659,ITEM_PURCHASED,1487212316
,,,,YELLOW_TRINKET,1224811,WARD_PLACED,1487212316
,,,,,1228220,ELITE_MONSTER_KILL,1487212316
2055,,,9,CONTROL_WARD,1229152,WARD_PLACED,1487212316
,,,,,1233013,ITEM_DESTROYED,1487212316
,,,,,1236254,CHAMPION_KILL,1487212316
1037,,,5,,1238669,CHAMPION_KILL,1487212316
,,,,,1241540,ITEM_PURCHASED,1487212316
,,,,,1249464,CHAMPION_KILL,1487212316
,,,,,1255047,CHAMPION_KILL,1487212316
3044,,,7,,1257324,CHAMPION_KILL,1487212316
1028,,,7,,1258446,ITEM_PURCHASED,1487212316
1036,,,7,,1258446,ITEM_DESTROYED,1487212316
3364,,,8,,1258644,ITEM_DESTROYED,1487212316
3067,,,7,,1259568,ITEM_PURCHASED,1487212316
3363,,,7,,1261290,ITEM_PURCHASED,1487212316
3340,,,7,,1261290,ITEM_DESTROYED,1487212316
2031,,,6,,1261851,ITEM_SOLD,1487212316
3124,,,4,,1261950,ITEM_PURCHASED,1487212316
1043,,,4,,1261950,ITEM_DESTROYED,1487212316
1037,,,4,,1261950,ITEM_DESTROYED,1487212316
1042,,,4,,1263006,ITEM_PURCHASED,1487212316
1029,,,9,,1265151,ITEM_PURCHASED,1487212316
3156,,,2,,1265184,ITEM_PURCHASED,1487212316
2420,,,8,,1265514,ITEM_PURCHASED,1487212316
2055,0,3156,8,,1266504,ITEM_PURCHASED,1487212316
,0,2055,2,,1267496,ITEM_UNDO,1487212316
,,,8,,1268617,ITEM_UNDO,1487212316
1029,,,8,YELLOW_TRINKET,1269278,WARD_KILL,1487212316
3001,,,2,,1269311,ITEM_PURCHASED,1487212316
2055,,,2,,1276609,ITEM_PURCHASED,1487212316
2055,,,2,,1278688,ITEM_PURCHASED,1487212316
,,,,,1278919,ITEM_PURCHASED,1487212316
3520,,,8,BLUE_TRINKET,1292978,WARD_PLACED,1487212316
,,,,,1296746,ITEM_DESTROYED,1487212316
2033,,,10,,1302233,CHAMPION_KILL,1487212316
3165,,,10,,1305203,ITEM_SOLD,1487212316
3916,,,10,,1305566,ITEM_PURCHASED,1487212316
1026,,,10,,1305566,ITEM_DESTROYED,1487212316
2055,,,9,CONTROL_WARD,1306358,WARD_PLACED,1487212316
,,,,,1306457,ITEM_DESTROYED,1487212316
,,,,YELLOW_TRINKET,1312894,WARD_PLACED,1487212316
3092,,,3,SIGHT_WARD,1313158,ITEM_PURCHASED,1487212316
3098,,,3,,1313158,ITEM_DESTROYED,1487212316
1028,,,3,,1313158,ITEM_DESTROYED,1487212316
3364,,,2,,1315967,ITEM_DESTROYED,1487212316
3520,,,2,,1316132,ITEM_DESTROYED,1487212316
,,,,CONTROL_WARD,1318513,WARD_KILL,1487212316
3801,,,3,,1320885,ITEM_PURCHASED,1487212316
2055,,,3,,1322502,ITEM_PURCHASED,1487212316
2055,,,3,,1322634,ITEM_PURCHASED,1487212316
,,,,,1322766,ITEM_PURCHASED,1487212316
,,,,SIGHT_WARD,1328079,WARD_PLACED,1487212316
3364,,,8,,1336594,BUILDING_KILL,1487212316
3520,,,8,,1337353,ITEM_DESTROYED,1487212316
,,,,,1337716,ITEM_DESTROYED,1487212316
,,,,,1339531,CHAMPION_KILL,1487212316
3053,,,5,SIGHT_WARD,1340092,WARD_PLACED,1487212316
3052,,,5,,1341676,ITEM_PURCHASED,1487212316
1037,,,5,,1341676,ITEM_DESTROYED,1487212316
,,,,,1342963,BUILDING_KILL,1487212316
,,,,,1351847,CHAMPION_KILL,1487212316
,,,,,1352474,CHAMPION_KILL,1487212316
,,,,,1353860,BUILDING_KILL,1487212316
3364,,,8,SIGHT_WARD,1354949,WARD_PLACED,1487212316
3520,,,8,,1356933,ITEM_DESTROYED,1487212316
2031,,,2,,1358485,ITEM_DESTROYED,1487212316
,,,,,1359721,ITEM_SOLD,1487212316
,,,,,1359788,BUILDING_KILL,1487212316
2055,,,3,CONTROL_WARD,1362490,WARD_PLACED,1487212316
3076,,,2,,1362560,ITEM_DESTROYED,1487212316
2420,,,8,,1362923,ITEM_PURCHASED,1487212316
1036,,,5,,1363979,ITEM_DESTROYED,1487212316
,,,,,1364045,ITEM_PURCHASED,1487212316
3020,,,6,SIGHT_WARD,1366487,WARD_PLACED,1487212316
1001,,,6,,1366520,ITEM_PURCHASED,1487212316
,,,,,1368011,ITEM_DESTROYED,1487212316
,,,,,1371279,CHAMPION_KILL,1487212316
2055,,,3,CONTROL_WARD,1371279,WARD_PLACED,1487212316
,,,,,1372804,ITEM_DESTROYED,1487212316
,,,,SIGHT_WARD,1374487,WARD_PLACED,1487212316
2055,,,3,CONTROL_WARD,1374487,ITEM_DESTROYED,1487212316
,,,,,,,1487296837
3303,,,6,,3490,ITEM_PURCHASED,1487296837
2003,,,6,,3820,ITEM_PURCHASED,1487296837
3340,,,6,,3952,ITEM_PURCHASED,1487296837
3301,,,4,,4282,ITEM_PURCHASED,1487296837
2003,,,4,,4315,ITEM_PURCHASED,1487296837
2003,,,4,,4546,ITEM_PURCHASED,1487296837
2033,,,3,,4678,ITEM_PURCHASED,1487296837
3340,,,4,,4843,ITEM_PURCHASED,1487296837
